temperatura,vibracao,pressao,horas_uso,material,turno,operador,falha
82.0,2.872729060442136,139.0,8789.0,alumínio,noite,junior,sem falha
99.0,,142.0,6894.0,aço,noite,pleno,sem falha
60.0,3.484051436198574,138.0,8904.0,ferro,manhã,,sem falha
77.0,2.615829035916519,98.0,8667.0,ferro,manhã,senior,sem falha
119.0,3.2879719639353073,142.0,905.0,aço,manhã,senior,sem falha
90.0,4.459468321601158,141.0,1020.0,,noite,pleno,sem falha
65.0,2.258129396214626,89.0,3704.0,alumínio,tarde,junior,sem falha
117.0,4.515770353765043,96.0,1543.0,alumínio,tarde,pleno,sem falha
97.0,3.7782781699801093,77.0,7148.0,aço,noite,junior,falha
105.0,2.4941641368021257,130.0,,ferro,,junior,sem falha
113.0,3.055788464724022,97.0,1310.0,aço,noite,junior,sem falha
108.0,1.6953475493431562,,6312.0,ferro,tarde,junior,sem falha
111.0,4.9196267687199935,72.0,,ferro,noite,junior,sem falha
60.0,3.3700206989469406,,5410.0,alumínio,tarde,,sem falha
67.0,0.3148495772334865,142.0,9800.0,alumínio,manhã,senior,sem falha
68.0,1.7004473381652432,76.0,1013.0,alumínio,manhã,pleno,sem falha
104.0,3.154240725419382,129.0,2880.0,aço,manhã,senior,sem falha
75.0,0.376033061216275,73.0,8681.0,alumínio,manhã,senior,sem falha
55.0,0.21703253746379958,74.0,7832.0,,noite,senior,
53.0,2.3051187736862326,80.0,5087.0,,tarde,pleno,sem falha
78.0,1.7301818804940832,84.0,3725.0,alumínio,noite,junior,sem falha
108.0,2.247663179362513,133.0,9362.0,alumínio,,junior,falha
66.0,1.3871972184120256,82.0,7426.0,aço,tarde,senior,sem falha
92.0,0.9071169600206065,76.0,2670.0,ferro,noite,junior,sem falha
115.0,3.476802449203655,75.0,3837.0,aço,manhã,junior,sem falha
83.0,2.6213984697122226,125.0,2879.0,aço,,pleno,sem falha
57.0,1.0807556351218977,133.0,8630.0,aço,tarde,junior,
62.0,1.665988188673992,119.0,2076.0,ferro,manhã,junior,sem falha
57.0,2.9998587475502974,,894.0,aço,manhã,pleno,sem falha
114.0,0.4539238065351414,91.0,1822.0,alumínio,tarde,junior,sem falha
92.0,0.8225197454042799,94.0,998.0,ferro,manhã,senior,sem falha
88.0,0.45890346012621164,97.0,202.0,aço,noite,pleno,sem falha
108.0,4.080354930299182,108.0,7553.0,aço,manhã,junior,falha
93.0,3.7868052427388457,136.0,9739.0,,manhã,junior,falha
58.0,3.79123336620836,74.0,2132.0,,manhã,pleno,sem falha
86.0,3.609994183032538,134.0,6272.0,ferro,tarde,senior,sem falha
85.0,3.3799885759823596,84.0,1634.0,alumínio,tarde,pleno,sem falha
77.0,2.4372603853530577,136.0,7297.0,aço,manhã,senior,sem falha
91.0,3.247163001184864,109.0,4670.0,aço,tarde,pleno,sem falha
,0.2879716184610758,138.0,6806.0,,manhã,junior,sem falha
91.0,3.1451756710182446,146.0,534.0,aço,noite,pleno,sem falha
115.0,3.9116007571306985,112.0,9549.0,aço,tarde,pleno,falha
104.0,2.5517559658835123,70.0,8346.0,ferro,manhã,senior,falha
97.0,1.8518153092934613,91.0,9222.0,aço,tarde,pleno,sem falha
71.0,1.4593910005247979,131.0,8603.0,alumínio,noite,senior,sem falha
76.0,3.2497300457942044,148.0,7356.0,aço,noite,pleno,sem falha
116.0,3.494725873286553,95.0,9248.0,ferro,manhã,junior,falha
62.0,4.367741239326459,87.0,6561.0,alumínio,tarde,pleno,sem falha
94.0,1.7774370040588547,117.0,4183.0,,noite,junior,sem falha
59.0,,78.0,6096.0,alumínio,tarde,senior,sem falha
58.0,2.850643538527756,70.0,4952.0,alumínio,manhã,senior,sem falha
103.0,4.425898804322587,78.0,,ferro,noite,senior,sem falha
76.0,,92.0,5628.0,ferro,noite,senior,sem falha
83.0,2.6363861591500397,114.0,1363.0,ferro,tarde,pleno,sem falha
50.0,2.931597699060455,71.0,6051.0,ferro,noite,pleno,sem falha
81.0,3.771645240197929,83.0,2847.0,aço,manhã,pleno,sem falha
116.0,4.826983346259459,107.0,7380.0,ferro,manhã,junior,
69.0,0.4604604356572517,109.0,1193.0,aço,noite,pleno,sem falha
84.0,0.3618295517159841,132.0,3863.0,alumínio,manhã,,sem falha
66.0,4.693996653295959,85.0,7451.0,aço,noite,junior,sem falha
,2.69639056503921,144.0,332.0,aço,noite,pleno,sem falha
94.0,3.113024771377987,75.0,2201.0,aço,noite,junior,sem falha
102.0,2.4638756478141715,72.0,2128.0,ferro,noite,senior,sem falha
117.0,0.558921517776625,83.0,6333.0,ferro,tarde,pleno,sem falha
114.0,3.8636379542514665,135.0,8026.0,alumínio,noite,pleno,falha
,3.7614007609340763,144.0,2029.0,ferro,manhã,junior,sem falha
107.0,,136.0,9750.0,aço,tarde,,sem falha
75.0,1.6005723016191622,100.0,9940.0,ferro,manhã,pleno,sem falha
69.0,4.2054227664370405,102.0,8699.0,ferro,noite,junior,sem falha
59.0,0.4545505629325005,,3440.0,aço,manhã,pleno,sem falha
108.0,4.417415226947172,113.0,2077.0,alumínio,,pleno,sem falha
90.0,1.3576422804899808,84.0,2513.0,ferro,manhã,pleno,sem falha
54.0,3.0056252640019205,106.0,8126.0,alumínio,tarde,junior,sem falha
114.0,4.686371477108711,96.0,5518.0,aço,noite,pleno,falha
66.0,3.422800257529568,117.0,6125.0,ferro,noite,pleno,sem falha
71.0,2.1307060810884795,96.0,5037.0,alumínio,manhã,pleno,sem falha
90.0,3.4787176236365345,81.0,3697.0,alumínio,manhã,senior,sem falha
117.0,1.7855002179502142,136.0,1478.0,aço,noite,pleno,
118.0,1.4585662401110122,99.0,720.0,ferro,noite,junior,sem falha
60.0,4.983748061879931,135.0,1029.0,alumínio,manhã,senior,sem falha
105.0,3.7788721327809602,76.0,6644.0,alumínio,noite,junior,falha
100.0,3.2591278891709066,103.0,7672.0,alumínio,tarde,pleno,falha
70.0,1.8409192517746622,101.0,5926.0,alumínio,tarde,pleno,sem falha
75.0,0.340888062859736,108.0,1074.0,alumínio,manhã,pleno,sem falha
68.0,0.25217869257226255,112.0,1789.0,alumínio,manhã,senior,sem falha
109.0,2.8154881516991144,112.0,4771.0,alumínio,noite,pleno,sem falha
96.0,3.8339603330913508,147.0,7020.0,alumínio,noite,junior,falha
,2.73315803317489,72.0,6876.0,alumínio,tarde,senior,sem falha
89.0,4.219846852501662,115.0,9017.0,alumínio,manhã,junior,sem falha
54.0,,101.0,8453.0,ferro,manhã,junior,
70.0,1.8970851744871067,112.0,7884.0,aço,manhã,junior,sem falha
,1.2616449167534727,72.0,758.0,aço,manhã,junior,sem falha
72.0,2.291637543969898,143.0,2997.0,aço,tarde,junior,sem falha
64.0,0.45464432665120014,132.0,5768.0,alumínio,tarde,pleno,sem falha
57.0,4.775245043698256,109.0,6325.0,aço,manhã,junior,sem falha
90.0,1.1939514652398686,87.0,2642.0,alumínio,tarde,junior,sem falha
68.0,4.619308099869565,136.0,9870.0,ferro,manhã,pleno,sem falha
95.0,2.186876459679741,131.0,9366.0,aço,tarde,senior,falha
77.0,4.929068252950568,79.0,3305.0,ferro,noite,pleno,sem falha
117.0,2.8148860789550327,121.0,4144.0,ferro,tarde,senior,sem falha
64.0,4.661081034461456,142.0,3533.0,alumínio,,junior,sem falha
86.0,,115.0,6811.0,aço,noite,pleno,sem falha
50.0,3.766370150286411,124.0,7484.0,ferro,manhã,senior,sem falha
116.0,4.524948200202325,115.0,977.0,aço,noite,senior,sem falha
73.0,0.784630778196875,144.0,1191.0,,noite,pleno,sem falha
76.0,0.5710166734875424,129.0,3159.0,ferro,tarde,pleno,sem falha
89.0,2.1804057752111827,95.0,7107.0,alumínio,tarde,pleno,sem falha
112.0,4.6750266400513825,96.0,5362.0,aço,noite,pleno,falha
110.0,2.7576941449331502,,7613.0,alumínio,noite,pleno,falha
85.0,2.684536672236488,91.0,1774.0,alumínio,noite,junior,sem falha
73.0,0.7915179796666771,95.0,9900.0,alumínio,manhã,junior,sem falha
73.0,0.10386860435677206,138.0,2926.0,alumínio,tarde,pleno,sem falha
,4.06968644465276,104.0,9509.0,alumínio,manhã,pleno,sem falha
116.0,0.5291153586325673,135.0,3152.0,ferro,tarde,junior,sem falha
83.0,3.2058641118030877,142.0,413.0,aço,manhã,senior,sem falha
106.0,4.581620627124438,120.0,9021.0,aço,tarde,junior,falha
,1.122394374476312,,,alumínio,noite,pleno,sem falha
102.0,3.3598368975608635,112.0,5984.0,aço,noite,senior,
72.0,0.4856230258667964,81.0,1912.0,ferro,tarde,pleno,sem falha
118.0,3.058400204804304,72.0,2424.0,alumínio,noite,senior,sem falha
102.0,0.9032654326706935,76.0,5348.0,ferro,noite,pleno,sem falha
111.0,3.7061724465243726,75.0,3529.0,ferro,manhã,,sem falha
90.0,1.5760333444901504,,3391.0,,tarde,pleno,sem falha
106.0,2.370615943142767,108.0,7273.0,ferro,noite,junior,falha
109.0,3.0372096559353468,120.0,4946.0,alumínio,tarde,senior,sem falha
103.0,0.9392397122645739,78.0,6867.0,ferro,manhã,junior,sem falha
119.0,3.734025311226343,92.0,,aço,,,sem falha
106.0,,81.0,6173.0,aço,manhã,pleno,sem falha
59.0,3.3456221135724924,131.0,5804.0,aço,manhã,junior,sem falha
89.0,0.875586948426931,142.0,8303.0,alumínio,manhã,senior,sem falha
56.0,3.4717765301111165,146.0,7865.0,,noite,senior,sem falha
87.0,0.7281215567712626,109.0,1622.0,ferro,manhã,senior,sem falha
110.0,2.18424683172292,123.0,791.0,aço,tarde,senior,sem falha
52.0,,76.0,1839.0,aço,tarde,pleno,sem falha
100.0,3.767038722198095,86.0,,alumínio,noite,pleno,sem falha
96.0,1.3839715220836855,119.0,169.0,alumínio,noite,pleno,sem falha
117.0,4.420414801337442,93.0,6351.0,ferro,manhã,senior,falha
87.0,4.469919035892403,71.0,3223.0,alumínio,manhã,pleno,sem falha
85.0,1.0625624445916508,102.0,4824.0,alumínio,manhã,senior,sem falha
90.0,3.107845130537849,90.0,7749.0,alumínio,noite,senior,sem falha
118.0,0.5298164444278253,143.0,1387.0,aço,noite,senior,sem falha
,2.018531788047983,122.0,8867.0,aço,tarde,junior,sem falha
107.0,3.5952764745562344,115.0,5054.0,ferro,manhã,pleno,
99.0,3.33117390956459,114.0,844.0,alumínio,,pleno,sem falha
79.0,3.1610332800923793,78.0,6375.0,aço,tarde,junior,sem falha
111.0,1.4844502319459738,75.0,,alumínio,tarde,junior,sem falha
74.0,1.9523222522285701,120.0,5176.0,ferro,tarde,junior,sem falha
76.0,0.6044361090314023,104.0,9316.0,alumínio,tarde,junior,sem falha
100.0,3.623211820124645,122.0,1041.0,ferro,manhã,senior,sem falha
106.0,2.5690551042772407,88.0,5150.0,ferro,noite,pleno,falha
96.0,3.5729515984937077,138.0,867.0,aço,manhã,pleno,
88.0,1.3198232715046767,94.0,2538.0,alumínio,tarde,pleno,sem falha
65.0,1.6897473203118247,,9125.0,aço,noite,senior,sem falha
71.0,1.737655152574562,143.0,8919.0,alumínio,,pleno,sem falha
103.0,0.2261378077613594,86.0,476.0,,tarde,,
70.0,1.7711345768700555,105.0,189.0,ferro,noite,pleno,sem falha
65.0,4.036192410238365,90.0,9357.0,ferro,noite,pleno,sem falha
108.0,4.496762629173719,87.0,6166.0,alumínio,noite,senior,falha
80.0,2.6392697466160446,129.0,9350.0,aço,manhã,junior,sem falha
91.0,2.3319583065741796,87.0,5675.0,ferro,tarde,junior,falha
81.0,0.25104063162691426,70.0,2755.0,ferro,manhã,junior,sem falha
,4.408101254168375,83.0,1615.0,alumínio,manhã,pleno,sem falha
83.0,0.16375004578677632,77.0,3117.0,alumínio,manhã,junior,sem falha
58.0,4.729275393030037,135.0,,ferro,noite,junior,sem falha
60.0,2.4971596185716445,120.0,7443.0,aço,tarde,pleno,sem falha
59.0,1.7754790185161606,148.0,1673.0,ferro,manhã,senior,sem falha
66.0,4.628670330729034,129.0,5697.0,alumínio,tarde,pleno,sem falha
117.0,0.21951586623947403,103.0,4026.0,ferro,noite,senior,sem falha
97.0,2.948981984858527,105.0,3896.0,alumínio,manhã,senior,sem falha
101.0,2.7897693700467547,131.0,8923.0,ferro,tarde,junior,
74.0,1.1746699659357724,70.0,1332.0,alumínio,,junior,
70.0,,111.0,2364.0,alumínio,manhã,pleno,sem falha
114.0,3.2960936291244742,70.0,2147.0,aço,manhã,senior,sem falha
112.0,3.6629428647214453,123.0,635.0,alumínio,tarde,pleno,
,0.10351260766224094,116.0,7984.0,ferro,tarde,junior,sem falha
85.0,4.690581807445975,108.0,6981.0,alumínio,manhã,senior,sem falha
115.0,0.9061743247247808,99.0,7478.0,ferro,manhã,junior,sem falha
64.0,1.2445441276895601,76.0,,aço,,junior,sem falha
88.0,1.3910198838998564,91.0,9567.0,ferro,noite,junior,sem falha
119.0,0.28531866910497306,119.0,3173.0,aço,manhã,senior,
50.0,0.7029554055925921,114.0,1125.0,aço,tarde,senior,sem falha
72.0,,143.0,2151.0,alumínio,tarde,junior,sem falha
88.0,1.644562013148702,141.0,3721.0,aço,manhã,senior,sem falha
106.0,0.6649753426613417,79.0,4663.0,ferro,noite,junior,sem falha
83.0,0.6242571797556543,83.0,8492.0,aço,manhã,junior,sem falha
90.0,,115.0,4503.0,aço,tarde,junior,sem falha
62.0,4.28738645375994,,3423.0,alumínio,manhã,senior,
119.0,1.3590662675915026,75.0,3458.0,ferro,manhã,pleno,sem falha
55.0,0.20245661044265137,,6241.0,aço,noite,pleno,sem falha
101.0,1.1931410903822437,131.0,5117.0,alumínio,tarde,senior,sem falha
52.0,0.37692688490411097,88.0,,alumínio,tarde,senior,sem falha
112.0,0.6066351894872034,131.0,7421.0,ferro,manhã,junior,sem falha
98.0,2.214389787253448,122.0,3071.0,alumínio,tarde,junior,sem falha
96.0,1.2266000172219997,93.0,,aço,tarde,pleno,sem falha
104.0,2.6281348047745747,125.0,3445.0,alumínio,tarde,junior,sem falha
113.0,1.342119390960233,131.0,5916.0,ferro,tarde,pleno,sem falha
114.0,4.7086327754044435,103.0,4704.0,ferro,noite,pleno,sem falha
116.0,4.539125442838696,91.0,3524.0,alumínio,noite,senior,sem falha
64.0,2.8773499145512837,137.0,4200.0,aço,noite,senior,sem falha
81.0,1.8366775607381924,126.0,8651.0,alumínio,noite,senior,sem falha
117.0,1.9676197219702045,79.0,3577.0,ferro,noite,pleno,sem falha
67.0,2.118076187408035,135.0,7282.0,alumínio,,senior,sem falha
92.0,3.665138678461226,77.0,7540.0,alumínio,manhã,pleno,falha
84.0,2.313031078042306,107.0,4758.0,aço,manhã,senior,sem falha
107.0,4.297976737878897,131.0,2912.0,alumínio,noite,pleno,sem falha
82.0,4.726064451058786,97.0,144.0,aço,tarde,junior,sem falha
63.0,1.7461361515567762,,733.0,alumínio,noite,junior,sem falha
83.0,,114.0,9502.0,alumínio,manhã,pleno,sem falha
110.0,0.5657770304795657,134.0,,,tarde,pleno,sem falha
53.0,1.082298334055159,136.0,2868.0,aço,tarde,junior,sem falha
108.0,2.1259822568797846,78.0,8885.0,ferro,tarde,,falha
78.0,,74.0,9716.0,aço,manhã,pleno,sem falha
55.0,4.395146404864716,79.0,7975.0,alumínio,,junior,sem falha
98.0,0.8756026546895807,81.0,2026.0,ferro,noite,pleno,sem falha
89.0,2.332738025610151,127.0,956.0,aço,noite,senior,sem falha
114.0,3.067926278253391,90.0,6088.0,aço,manhã,junior,falha
118.0,3.490133149988138,90.0,8843.0,ferro,noite,senior,falha
76.0,1.9770399116598831,134.0,7947.0,alumínio,manhã,pleno,sem falha
55.0,4.35858543675117,72.0,4238.0,alumínio,tarde,pleno,sem falha
62.0,2.884763840281835,138.0,4374.0,ferro,noite,senior,sem falha
113.0,2.253588124193004,133.0,9772.0,alumínio,manhã,pleno,falha
111.0,0.4294791068549795,118.0,706.0,aço,manhã,pleno,sem falha
68.0,2.376978395381309,141.0,8963.0,alumínio,manhã,senior,sem falha
92.0,4.121605619997078,86.0,,aço,noite,pleno,falha
69.0,3.111250989284446,142.0,116.0,alumínio,noite,junior,
117.0,4.17759602327268,101.0,5834.0,aço,tarde,senior,falha
93.0,2.5206571859365976,139.0,2973.0,ferro,noite,senior,sem falha
72.0,0.680462354962961,90.0,7865.0,aço,noite,senior,sem falha
51.0,0.16683524459581725,76.0,5249.0,alumínio,noite,senior,sem falha
71.0,1.5857757789210971,76.0,5411.0,aço,tarde,,sem falha
106.0,3.5201533103391833,96.0,2584.0,alumínio,tarde,senior,sem falha
56.0,3.9722735293143,77.0,6422.0,alumínio,tarde,senior,sem falha
105.0,1.5491888896396144,142.0,8907.0,aço,noite,pleno,sem falha
116.0,2.528704212327911,97.0,,alumínio,manhã,senior,falha
65.0,2.163482631727,148.0,3305.0,ferro,noite,pleno,sem falha
100.0,2.1115616433219966,135.0,4507.0,alumínio,tarde,senior,sem falha
61.0,1.2336086946807376,140.0,3907.0,ferro,noite,senior,sem falha
102.0,0.768218414644346,116.0,8816.0,,noite,junior,sem falha
54.0,1.0637739353329443,79.0,3273.0,alumínio,manhã,pleno,sem falha
76.0,0.37112869710039587,102.0,1573.0,ferro,manhã,junior,sem falha
61.0,1.0708406349355275,76.0,3438.0,ferro,noite,pleno,sem falha
66.0,0.14508439836435935,72.0,,aço,tarde,,sem falha
55.0,3.173566163116294,83.0,2512.0,ferro,noite,junior,sem falha
54.0,1.6502394961996463,113.0,2251.0,ferro,noite,pleno,sem falha
106.0,4.8684090859918525,115.0,3282.0,ferro,noite,pleno,sem falha
77.0,1.0492135488038596,130.0,8719.0,ferro,tarde,junior,
118.0,1.7945599945170103,105.0,8262.0,ferro,tarde,pleno,sem falha
108.0,1.853421677343513,82.0,4664.0,alumínio,tarde,senior,
82.0,0.14141233070605666,85.0,1114.0,ferro,tarde,pleno,sem falha
111.0,4.212118969893349,149.0,1704.0,alumínio,tarde,senior,sem falha
99.0,0.25677285470719113,74.0,969.0,alumínio,noite,pleno,sem falha
68.0,4.7068811901732825,107.0,7013.0,alumínio,,junior,sem falha
118.0,4.471164320358741,119.0,2827.0,aço,noite,senior,sem falha
115.0,2.7240573888212216,107.0,2952.0,aço,noite,pleno,sem falha
96.0,2.7636183170653315,125.0,9177.0,alumínio,noite,senior,falha
88.0,3.3035118224851665,132.0,2708.0,aço,manhã,junior,sem falha
,1.9965450584809463,117.0,1373.0,ferro,tarde,pleno,sem falha
82.0,3.271389188649492,128.0,7749.0,alumínio,tarde,pleno,sem falha
62.0,0.3193651045735857,146.0,2055.0,alumínio,noite,senior,sem falha
,0.3648333740136602,113.0,8878.0,alumínio,manhã,junior,sem falha
56.0,2.3404290561357675,124.0,8492.0,aço,,junior,sem falha
63.0,2.7931492754195717,124.0,4649.0,aço,noite,pleno,sem falha
68.0,4.450306437645513,70.0,9117.0,aço,manhã,senior,sem falha
103.0,0.6128371061486917,77.0,8402.0,ferro,,pleno,sem falha
69.0,4.1309748432500575,73.0,8200.0,aço,manhã,pleno,sem falha
78.0,1.1292319527311412,122.0,3011.0,alumínio,,senior,sem falha
73.0,2.031009877699156,127.0,9199.0,aço,tarde,junior,sem falha
112.0,1.6513519306543234,106.0,5968.0,aço,noite,pleno,sem falha
106.0,2.0607608370404553,118.0,5763.0,aço,noite,pleno,falha
57.0,0.8374279405556693,136.0,654.0,,manhã,senior,sem falha
111.0,2.5674933645774196,88.0,8398.0,alumínio,manhã,senior,falha
78.0,4.0280486901737,70.0,3436.0,aço,,pleno,sem falha
66.0,2.2635166508565954,98.0,6469.0,alumínio,noite,junior,sem falha
115.0,2.504006521901176,102.0,2634.0,aço,manhã,senior,
55.0,4.258961167878439,121.0,2326.0,ferro,tarde,pleno,sem falha
107.0,3.559684761726351,110.0,,ferro,tarde,junior,sem falha
118.0,2.5032266017469453,92.0,9685.0,alumínio,manhã,senior,falha
77.0,1.3627086761269807,74.0,266.0,,manhã,senior,sem falha
111.0,4.436141059540336,140.0,3724.0,ferro,noite,pleno,sem falha
90.0,2.927399968283736,126.0,2447.0,ferro,tarde,senior,sem falha
,1.1836232895423977,75.0,1504.0,aço,manhã,,sem falha
90.0,1.418686787926251,118.0,6278.0,ferro,tarde,senior,sem falha
98.0,4.035352135787605,91.0,9817.0,alumínio,,junior,falha
98.0,0.31631325422853174,146.0,2874.0,,manhã,junior,sem falha
52.0,4.961251716441218,145.0,9117.0,ferro,tarde,senior,sem falha
,0.7387232306024798,,9416.0,alumínio,manhã,pleno,sem falha
84.0,4.000735774444993,141.0,8860.0,aço,noite,senior,sem falha
51.0,2.034399052181246,133.0,3839.0,aço,noite,pleno,sem falha
73.0,2.511859298108588,106.0,8118.0,ferro,noite,senior,sem falha
87.0,4.415187829576431,100.0,4564.0,alumínio,noite,junior,sem falha
71.0,2.123264828987145,106.0,7841.0,ferro,manhã,pleno,sem falha
75.0,,114.0,7736.0,alumínio,manhã,junior,sem falha
92.0,0.3415683458049327,77.0,8120.0,alumínio,tarde,junior,sem falha
104.0,0.11150262195052046,109.0,7388.0,alumínio,tarde,junior,sem falha
88.0,1.299519377708457,74.0,4194.0,aço,manhã,senior,sem falha
78.0,3.4348571553019602,97.0,3030.0,alumínio,manhã,pleno,sem falha
69.0,0.6941979774597699,78.0,863.0,aço,tarde,junior,sem falha
90.0,0.6574335981422922,71.0,3550.0,alumínio,manhã,pleno,sem falha
103.0,2.113706979375926,132.0,3495.0,ferro,noite,pleno,sem falha
69.0,3.27440148918031,120.0,3819.0,aço,noite,junior,sem falha
68.0,3.5891527620148596,100.0,4901.0,aço,noite,senior,sem falha
115.0,0.9744083030820365,76.0,8512.0,aço,tarde,junior,sem falha
79.0,0.48998192212300806,99.0,1961.0,ferro,manhã,,sem falha
102.0,4.707945466333166,,9313.0,aço,tarde,pleno,falha
83.0,1.3772652745542986,72.0,209.0,ferro,tarde,senior,sem falha
71.0,4.2813978382827464,120.0,6649.0,alumínio,manhã,pleno,sem falha
116.0,4.331108107267809,125.0,8990.0,,tarde,senior,falha
55.0,3.8853606996364682,142.0,5629.0,ferro,noite,junior,sem falha
76.0,,79.0,8399.0,aço,manhã,senior,sem falha
,4.126827150345582,130.0,8680.0,,noite,pleno,sem falha
97.0,3.8693277402837754,119.0,8716.0,ferro,noite,junior,falha
119.0,3.023942651520464,116.0,,alumínio,manhã,senior,sem falha
108.0,1.7522899723278687,70.0,7832.0,ferro,,,sem falha
108.0,1.3862921609060663,126.0,5859.0,aço,noite,pleno,sem falha
51.0,0.697257139193759,107.0,1627.0,aço,noite,senior,sem falha
78.0,2.59780962781427,131.0,2126.0,aço,manhã,junior,sem falha
117.0,2.967778289998248,148.0,1955.0,aço,manhã,senior,sem falha
114.0,1.8607610535273575,139.0,8738.0,alumínio,manhã,pleno,sem falha
75.0,2.429259431636256,134.0,1697.0,alumínio,tarde,senior,sem falha
59.0,1.881220841109407,131.0,8501.0,alumínio,noite,junior,sem falha
102.0,3.2409296808714365,125.0,948.0,aço,tarde,junior,sem falha
108.0,4.51617011820316,136.0,6058.0,aço,tarde,senior,falha
71.0,0.90320928403003,86.0,9943.0,aço,noite,senior,sem falha
