,buying,maint,doors,persons,lug_boot,safety,category
3214,1.0,1.0,3,more,2.0,2.0,good
3215,1.0,2.0,5more,more,0.0,3.0,good
3216,1.0,2.0,2,4,1.0,3.0,good
3217,2.0,1.0,5more,more,1.0,2.0,good
3218,2.0,1.0,5more,4,1.0,2.0,good
3219,1.0,1.0,5more,4,0.0,3.0,good
3220,1.0,2.0,3,4,1.0,3.0,good
3221,1.0,2.0,4,more,0.0,3.0,good
3222,1.0,1.0,2,more,1.0,3.0,good
3223,1.0,2.0,5more,4,0.0,3.0,good
3224,2.0,1.0,4,4,0.0,3.0,good
3225,1.0,1.0,3,more,2.0,2.0,good
3226,1.0,1.0,5more,4,0.0,3.0,good
3227,2.0,1.0,4,more,0.0,3.0,good
3228,1.0,2.0,3,more,1.0,,good
3229,1.0,1.0,5more,4,2.0,2.0,good
3230,1.0,1.0,5more,4,2.0,2.0,good
3231,1.0,2.0,4,4,2.0,2.0,good
3232,1.0,2.0,2,4,2.0,2.0,good
3233,1.0,1.0,2,more,2.0,2.0,good
3234,2.0,1.0,4,4,1.0,2.0,good
3235,1.0,2.0,2,4,1.0,3.0,good
3236,2.0,1.0,5more,4,2.0,2.0,good
3237,1.0,1.0,5more,more,1.0,2.0,good
3238,2.0,1.0,3,more,2.0,2.0,good
3239,2.0,1.0,3,4,2.0,2.0,good
3240,1.0,1.0,3,4,1.0,3.0,good
3241,2.0,1.0,4,more,0.0,3.0,good
3242,1.0,1.0,2,4,0.0,3.0,good
3243,1.0,2.0,4,4,1.0,2.0,good
3244,1.0,2.0,2,4,0.0,3.0,good
3245,1.0,1.0,4,more,1.0,2.0,good
3246,1.0,1.0,3,4,2.0,2.0,good
3247,2.0,1.0,4,4,1.0,2.0,good
3248,1.0,2.0,5more,more,2.0,2.0,good
3249,2.0,1.0,3,4,2.0,2.0,good
3250,1.0,1.0,2,4,1.0,3.0,good
3251,1.0,2.0,4,more,2.0,2.0,good
3252,2.0,1.0,5more,4,2.0,2.0,good
3253,1.0,1.0,2,more,2.0,2.0,good
3254,1.0,1.0,5more,4,2.0,2.0,good
3255,1.0,2.0,5more,more,0.0,3.0,good
3256,1.0,1.0,3,more,2.0,2.0,good
3257,1.0,1.0,2,more,2.0,2.0,good
3258,1.0,2.0,4,4,0.0,3.0,good
3259,2.0,1.0,4,4,0.0,3.0,good
3260,2.0,1.0,4,4,0.0,3.0,good
3261,1.0,2.0,4,4,2.0,2.0,good
3262,1.0,1.0,2,more,1.0,3.0,
3263,1.0,1.0,2,4,2.0,2.0,good
3264,2.0,1.0,4,4,0.0,3.0,good
3265,1.0,2.0,4,4,0.0,3.0,good
3266,1.0,2.0,4,more,2.0,2.0,good
3267,2.0,1.0,3,more,2.0,2.0,good
3268,2.0,1.0,2,4,2.0,2.0,good
3269,1.0,1.0,2,4,0.0,3.0,good
3270,1.0,1.0,3,4,0.0,3.0,good
3271,1.0,2.0,5more,4,1.0,2.0,good
3272,2.0,1.0,2,more,1.0,3.0,
3273,2.0,1.0,4,more,2.0,2.0,good
3274,1.0,1.0,5more,4,0.0,3.0,good
3275,1.0,1.0,5more,4,1.0,2.0,good
3276,2.0,1.0,4,4,2.0,2.0,good
3277,1.0,2.0,4,more,1.0,2.0,good
3278,2.0,1.0,2,more,2.0,2.0,good
3279,2.0,1.0,2,more,1.0,3.0,good
3280,2.0,1.0,5more,4,2.0,2.0,good
3281,2.0,1.0,4,more,2.0,2.0,good
3282,1.0,2.0,2,4,1.0,3.0,good
3283,2.0,1.0,4,4,0.0,3.0,good
3284,2.0,1.0,5more,more,2.0,2.0,good
3285,1.0,1.0,4,more,0.0,3.0,good
3286,2.0,1.0,2,4,2.0,2.0,good
3287,2.0,1.0,3,more,0.0,3.0,good
3288,1.0,2.0,4,more,1.0,2.0,good
3289,1.0,1.0,3,4,1.0,3.0,good
3290,1.0,1.0,5more,4,0.0,3.0,good
3291,2.0,1.0,5more,more,1.0,2.0,good
3292,2.0,1.0,2,more,2.0,2.0,good
3293,1.0,2.0,3,more,0.0,3.0,good
3294,1.0,2.0,4,more,0.0,3.0,good
3295,2.0,1.0,3,4,2.0,2.0,good
3296,2.0,1.0,5more,more,2.0,,good
3297,1.0,2.0,5more,4,2.0,2.0,good
3298,1.0,1.0,4,4,2.0,2.0,good
3299,1.0,1.0,3,more,0.0,3.0,good
3300,1.0,1.0,3,4,0.0,3.0,good
3301,1.0,2.0,2,4,0.0,3.0,good
3302,1.0,2.0,2,4,2.0,2.0,good
3303,1.0,1.0,4,4,0.0,3.0,good
3304,1.0,2.0,5more,more,2.0,2.0,good
3305,1.0,1.0,3,4,0.0,3.0,good
3306,1.0,1.0,4,4,2.0,2.0,good
3307,1.0,2.0,5more,more,1.0,2.0,good
3308,1.0,2.0,2,more,1.0,3.0,good
3309,1.0,2.0,5more,more,0.0,3.0,good
3310,1.0,2.0,3,more,1.0,2.0,good
3311,1.0,2.0,3,4,2.0,2.0,good
3312,2.0,1.0,4,more,0.0,3.0,good
3313,1.0,1.0,4,more,1.0,2.0,good
3314,2.0,1.0,2,,1.0,3.0,good
3315,1.0,1.0,2,4,1.0,3.0,good
3316,1.0,2.0,5more,more,0.0,3.0,good
3317,2.0,,4,more,1.0,2.0,good
3318,1.0,1.0,5more,more,2.0,2.0,good
3319,1.0,2.0,4,more,2.0,2.0,good
3320,2.0,1.0,2,4,0.0,3.0,good
3321,1.0,1.0,4,4,1.0,2.0,good
3322,2.0,1.0,4,4,1.0,2.0,good
3323,1.0,2.0,5more,more,0.0,3.0,good
3324,1.0,1.0,3,more,0.0,3.0,good
3325,1.0,1.0,2,4,1.0,3.0,good
3326,2.0,1.0,5more,more,2.0,2.0,good
3327,1.0,2.0,3,more,0.0,3.0,good
3328,1.0,2.0,4,4,0.0,3.0,good
3329,1.0,2.0,5more,4,2.0,2.0,good
3330,1.0,1.0,5more,more,2.0,2.0,good
3331,1.0,1.0,4,more,2.0,2.0,good
3332,1.0,2.0,4,4,2.0,2.0,good
3333,1.0,2.0,5more,more,1.0,2.0,good
3334,2.0,1.0,3,4,1.0,3.0,good
3335,1.0,1.0,2,4,2.0,2.0,good
3336,2.0,1.0,3,more,1.0,2.0,good
3337,1.0,2.0,3,4,0.0,3.0,good
3338,1.0,1.0,3,more,2.0,2.0,good
3339,2.0,1.0,3,more,1.0,2.0,good
3340,1.0,1.0,5more,more,0.0,3.0,good
3341,2.0,1.0,3,more,1.0,2.0,good
3342,1.0,2.0,4,4,2.0,2.0,good
3343,1.0,2.0,3,4,0.0,3.0,good
3344,1.0,1.0,5more,4,1.0,2.0,good
3345,2.0,1.0,4,,2.0,2.0,good
3346,2.0,1.0,2,4,2.0,2.0,good
3347,1.0,2.0,4,more,0.0,3.0,good
3348,2.0,1.0,2,more,1.0,3.0,good
3349,1.0,1.0,2,more,2.0,2.0,good
3350,1.0,1.0,4,more,1.0,2.0,good
3351,1.0,2.0,3,4,0.0,3.0,good
3352,1.0,2.0,4,4,1.0,2.0,good
3353,1.0,1.0,3,4,2.0,2.0,good
3354,1.0,2.0,2,more,1.0,3.0,good
3355,1.0,2.0,5more,4,2.0,2.0,good
3356,1.0,1.0,2,4,0.0,3.0,good
3357,1.0,2.0,3,4,0.0,3.0,good
3358,1.0,2.0,5more,more,0.0,3.0,good
3359,1.0,1.0,4,more,2.0,2.0,good
3360,2.0,1.0,3,more,1.0,2.0,good
3361,1.0,2.0,4,more,1.0,2.0,good
3362,1.0,2.0,3,more,0.0,3.0,good
3363,2.0,1.0,5more,more,2.0,2.0,good
3364,1.0,1.0,4,4,0.0,3.0,good
3365,2.0,1.0,5more,more,1.0,2.0,good
3366,1.0,1.0,4,more,1.0,2.0,good
3367,1.0,2.0,5more,4,1.0,2.0,good
3368,1.0,2.0,5more,4,1.0,2.0,good
3369,1.0,2.0,2,4,0.0,3.0,good
3370,1.0,1.0,3,4,1.0,3.0,good
3371,1.0,2.0,2,4,0.0,3.0,good
3372,1.0,2.0,5more,4,1.0,2.0,good
3373,1.0,1.0,4,more,0.0,3.0,good
3374,1.0,1.0,2,4,1.0,3.0,good
3375,2.0,1.0,4,more,1.0,2.0,good
3376,1.0,2.0,4,4,2.0,2.0,good
3377,1.0,1.0,5more,4,2.0,2.0,good
3378,1.0,2.0,5more,4,2.0,2.0,good
3379,2.0,1.0,2,4,0.0,3.0,good
3380,2.0,1.0,3,4,1.0,3.0,good
3381,1.0,1.0,5more,more,1.0,2.0,good
3382,1.0,2.0,3,more,0.0,3.0,good
3383,,2.0,3,4,1.0,3.0,good
3384,2.0,1.0,4,more,2.0,2.0,good
3385,1.0,1.0,5more,more,1.0,2.0,good
3386,1.0,2.0,2,more,1.0,3.0,good
3387,,1.0,3,4,1.0,3.0,good
3388,2.0,1.0,4,4,0.0,3.0,good
3389,1.0,1.0,3,more,1.0,2.0,good
3390,1.0,2.0,5more,more,0.0,3.0,
3391,1.0,1.0,5more,more,1.0,2.0,good
3392,2.0,1.0,5more,more,0.0,3.0,good
3393,2.0,1.0,4,more,0.0,3.0,good
3394,2.0,1.0,4,more,0.0,3.0,good
3395,1.0,1.0,5more,4,0.0,3.0,good
3396,1.0,2.0,5more,more,0.0,3.0,good
3397,1.0,2.0,2,more,2.0,2.0,good
3398,2.0,1.0,5more,more,0.0,3.0,good
3399,1.0,2.0,2,4,0.0,3.0,good
3400,1.0,2.0,4,4,0.0,3.0,good
3401,1.0,2.0,3,more,1.0,2.0,good
3402,1.0,1.0,5more,4,2.0,2.0,good
3403,2.0,1.0,5more,more,2.0,2.0,good
3404,2.0,1.0,5more,more,1.0,2.0,good
3405,1.0,1.0,4,4,0.0,3.0,good
3406,1.0,1.0,5more,more,2.0,2.0,good
3407,1.0,2.0,5more,more,2.0,2.0,good
3408,1.0,2.0,4,more,2.0,2.0,good
3409,1.0,2.0,2,4,1.0,3.0,good
3410,2.0,1.0,5more,4,0.0,3.0,good
3411,1.0,1.0,3,4,1.0,3.0,good
3412,2.0,1.0,3,more,0.0,3.0,good
3413,2.0,1.0,3,4,0.0,3.0,good
3414,2.0,1.0,3,more,2.0,2.0,good
3415,1.0,1.0,4,more,2.0,2.0,good
3416,,2.0,3,4,1.0,3.0,good
3417,2.0,1.0,4,4,0.0,3.0,good
3418,1.0,2.0,3,4,2.0,2.0,good
3419,1.0,1.0,4,4,1.0,2.0,good
3420,1.0,2.0,5more,4,2.0,2.0,good
3421,1.0,2.0,2,4,2.0,2.0,good
3422,1.0,1.0,3,more,0.0,3.0,good
3423,1.0,2.0,2,4,2.0,2.0,good
3424,1.0,2.0,5more,more,2.0,2.0,good
3425,2.0,1.0,2,more,1.0,3.0,good
3426,1.0,2.0,4,more,0.0,3.0,good
3427,1.0,2.0,3,more,2.0,2.0,good
3428,1.0,1.0,4,more,0.0,3.0,good
3429,2.0,1.0,3,4,2.0,2.0,good
3430,1.0,1.0,4,more,0.0,3.0,good
3431,1.0,2.0,4,more,0.0,3.0,good
3432,2.0,1.0,4,more,2.0,2.0,good
3433,1.0,2.0,5more,more,2.0,2.0,good
3434,1.0,2.0,4,more,2.0,2.0,good
3435,1.0,2.0,3,more,2.0,2.0,good
3436,1.0,1.0,5more,4,2.0,2.0,good
3437,1.0,1.0,5more,more,2.0,2.0,good
3438,1.0,2.0,2,4,1.0,3.0,good
3439,2.0,1.0,3,4,1.0,3.0,good
3440,1.0,1.0,4,more,0.0,3.0,good
3441,1.0,1.0,4,more,1.0,2.0,good
3442,1.0,1.0,4,4,2.0,2.0,good
3443,1.0,2.0,3,4,1.0,3.0,good
3444,1.0,2.0,3,4,0.0,3.0,good
3445,1.0,2.0,2,4,1.0,3.0,good
3446,2.0,1.0,2,more,1.0,3.0,good
3447,2.0,1.0,5more,more,1.0,2.0,good
3448,2.0,1.0,3,4,1.0,3.0,good
3449,2.0,1.0,5more,more,1.0,2.0,good
3450,1.0,2.0,2,more,2.0,2.0,good
3451,1.0,2.0,2,more,1.0,3.0,good
3452,1.0,1.0,5more,4,1.0,2.0,good
3453,2.0,1.0,2,more,1.0,3.0,good
3454,1.0,1.0,,4,2.0,2.0,good
3455,1.0,2.0,4,more,0.0,3.0,good
3456,2.0,1.0,3,4,2.0,2.0,good
3457,2.0,1.0,4,4,0.0,3.0,good
3458,2.0,1.0,2,4,2.0,2.0,good
3459,1.0,1.0,3,more,0.0,3.0,good
3460,2.0,1.0,3,4,0.0,3.0,good
3461,2.0,1.0,5more,4,0.0,3.0,good
3462,2.0,1.0,3,4,0.0,3.0,good
3463,1.0,2.0,3,4,2.0,2.0,good
3464,2.0,1.0,2,more,1.0,3.0,good
3465,2.0,1.0,2,4,0.0,3.0,good
3466,1.0,2.0,5more,more,1.0,2.0,good
3467,1.0,2.0,5more,more,1.0,2.0,good
3468,1.0,1.0,4,,1.0,2.0,good
3469,2.0,1.0,2,4,0.0,3.0,good
3470,2.0,1.0,5more,4,0.0,3.0,good
3471,1.0,2.0,3,4,1.0,3.0,good
3472,1.0,2.0,4,4,0.0,3.0,good
3473,1.0,1.0,4,4,2.0,2.0,good
3474,2.0,1.0,5more,more,1.0,2.0,good
3475,1.0,1.0,5more,4,0.0,3.0,good
3476,2.0,1.0,5more,4,0.0,3.0,good
3477,1.0,2.0,4,more,1.0,2.0,good
3478,2.0,1.0,2,4,1.0,3.0,good
3479,2.0,1.0,4,more,1.0,2.0,good
3480,2.0,1.0,5more,4,0.0,3.0,good
3481,,1.0,3,4,2.0,2.0,good
3482,2.0,1.0,5more,more,2.0,2.0,good
3483,1.0,1.0,2,4,1.0,3.0,good
3484,1.0,1.0,5more,more,0.0,3.0,good
3485,2.0,1.0,4,4,0.0,3.0,good
3486,2.0,1.0,3,more,1.0,2.0,good
3487,1.0,2.0,5more,4,0.0,3.0,good
3488,1.0,1.0,3,more,0.0,3.0,good
3489,1.0,1.0,3,4,0.0,3.0,good
3490,1.0,1.0,2,4,1.0,3.0,good
3491,2.0,1.0,2,more,2.0,2.0,good
3492,2.0,1.0,3,more,2.0,2.0,good
3493,2.0,1.0,3,4,1.0,3.0,good
3494,,2.0,5more,more,1.0,2.0,good
3495,2.0,1.0,3,more,0.0,3.0,good
3496,2.0,1.0,5more,4,1.0,2.0,good
3497,2.0,1.0,2,4,2.0,2.0,good
3498,1.0,2.0,3,4,1.0,3.0,good
3499,1.0,2.0,2,more,2.0,2.0,good
3500,2.0,1.0,5more,4,0.0,3.0,good
3501,1.0,1.0,4,4,1.0,2.0,good
3502,2.0,1.0,4,4,0.0,3.0,good
3503,1.0,1.0,2,more,1.0,3.0,good
3504,2.0,1.0,2,more,1.0,3.0,good
3505,2.0,1.0,4,4,0.0,3.0,good
3506,1.0,1.0,4,4,0.0,3.0,good
3507,1.0,1.0,2,more,2.0,2.0,good
3508,2.0,1.0,4,more,1.0,2.0,good
3509,1.0,1.0,4,4,0.0,3.0,good
3510,2.0,1.0,2,more,1.0,3.0,good
3511,1.0,1.0,4,more,0.0,3.0,good
3512,1.0,2.0,4,more,2.0,2.0,good
3513,1.0,2.0,3,4,1.0,3.0,good
3514,1.0,1.0,3,4,2.0,2.0,good
3515,1.0,1.0,5more,more,1.0,2.0,good
3516,1.0,1.0,3,more,2.0,2.0,good
3517,1.0,2.0,5more,more,2.0,2.0,good
3518,2.0,1.0,4,4,0.0,3.0,good
3519,2.0,1.0,3,4,0.0,3.0,good
3520,1.0,2.0,3,4,2.0,2.0,good
3521,1.0,1.0,4,4,1.0,2.0,good
3522,1.0,1.0,5more,more,2.0,2.0,good
3523,1.0,1.0,4,4,2.0,2.0,good
3524,1.0,2.0,3,more,1.0,2.0,good
3525,1.0,2.0,4,more,0.0,3.0,good
3526,1.0,2.0,5more,more,0.0,3.0,good
3527,1.0,1.0,4,more,0.0,3.0,good
3528,1.0,2.0,5more,more,2.0,2.0,good
3529,1.0,2.0,3,4,1.0,3.0,good
3530,1.0,,2,more,2.0,2.0,good
3531,1.0,2.0,2,more,2.0,2.0,good
3532,1.0,2.0,3,4,1.0,3.0,good
3533,1.0,2.0,4,more,1.0,2.0,good
3534,2.0,1.0,4,4,0.0,3.0,good
3535,1.0,2.0,3,more,1.0,2.0,good
3536,1.0,1.0,2,more,2.0,2.0,good
3537,1.0,2.0,5more,4,0.0,3.0,good
3538,1.0,2.0,3,4,2.0,2.0,good
3539,2.0,1.0,5more,more,2.0,2.0,good
3540,1.0,2.0,4,4,1.0,2.0,good
3541,1.0,1.0,5more,more,2.0,2.0,good
3542,1.0,1.0,5more,4,0.0,3.0,good
3543,2.0,1.0,2,more,,2.0,good
3544,1.0,1.0,2,more,1.0,3.0,good
3545,1.0,2.0,3,4,1.0,3.0,good
3546,1.0,1.0,5more,4,0.0,3.0,good
3547,1.0,1.0,4,more,1.0,2.0,good
3548,1.0,2.0,2,more,1.0,3.0,good
3549,1.0,1.0,2,more,2.0,2.0,good
3550,2.0,1.0,5more,4,0.0,3.0,good
3551,1.0,1.0,3,more,2.0,2.0,good
3552,1.0,2.0,4,4,1.0,2.0,good
3553,1.0,1.0,2,4,1.0,,good
3554,1.0,1.0,2,4,2.0,2.0,good
3555,1.0,1.0,5more,more,1.0,2.0,good
3556,1.0,1.0,4,more,2.0,2.0,good
3557,1.0,2.0,4,more,0.0,3.0,good
3558,2.0,1.0,3,4,0.0,3.0,good
3559,1.0,1.0,3,more,1.0,2.0,good
3560,1.0,1.0,2,4,0.0,3.0,good
3561,1.0,2.0,4,more,1.0,2.0,good
3562,1.0,1.0,2,more,1.0,3.0,good
3563,2.0,1.0,3,more,0.0,3.0,good
3564,1.0,1.0,5more,4,2.0,2.0,good
3565,1.0,1.0,5more,more,0.0,3.0,good
3566,1.0,1.0,4,more,2.0,2.0,good
3567,2.0,1.0,4,more,2.0,2.0,good
3568,1.0,1.0,4,more,1.0,2.0,good
3569,1.0,1.0,5more,more,0.0,3.0,good
3570,2.0,1.0,4,4,0.0,3.0,good
3571,1.0,2.0,3,more,0.0,3.0,good
3572,2.0,1.0,3,more,2.0,2.0,good
3573,2.0,1.0,5more,more,0.0,3.0,good
3574,2.0,1.0,4,more,0.0,3.0,good
3575,1.0,1.0,3,4,1.0,3.0,good
3576,1.0,2.0,3,4,1.0,3.0,good
3577,2.0,1.0,3,4,0.0,3.0,good
3578,2.0,1.0,4,more,0.0,3.0,good
3579,1.0,1.0,3,4,0.0,3.0,good
3580,1.0,2.0,3,more,1.0,2.0,good
3581,1.0,2.0,2,4,0.0,3.0,good
3582,2.0,1.0,3,4,1.0,3.0,good
3583,1.0,1.0,5more,4,2.0,2.0,good
3584,1.0,2.0,5more,4,0.0,3.0,good
3585,1.0,1.0,4,more,0.0,3.0,good
3586,1.0,,4,4,2.0,2.0,good
3587,2.0,1.0,4,4,1.0,2.0,good
3588,1.0,2.0,4,4,1.0,2.0,good
3589,1.0,1.0,4,more,2.0,2.0,good
3590,1.0,1.0,4,more,2.0,2.0,good
3591,1.0,1.0,4,4,1.0,2.0,good
3592,2.0,1.0,5more,4,1.0,2.0,good
3593,2.0,1.0,2,4,0.0,3.0,good
3594,2.0,1.0,2,4,1.0,3.0,good
3595,2.0,1.0,5more,more,1.0,2.0,good
3596,2.0,1.0,4,4,2.0,2.0,good
3597,1.0,1.0,5more,more,1.0,2.0,good
3598,2.0,1.0,5more,4,0.0,3.0,good
3599,2.0,1.0,3,4,0.0,3.0,good
3600,1.0,2.0,2,more,1.0,3.0,good
3601,1.0,1.0,5more,4,0.0,3.0,good
3602,1.0,2.0,2,more,2.0,2.0,good
3603,1.0,2.0,5more,4,1.0,2.0,good
3604,2.0,1.0,4,4,2.0,2.0,good
3605,1.0,2.0,5more,more,2.0,2.0,good
3606,1.0,1.0,2,4,2.0,2.0,good
3607,1.0,1.0,3,more,2.0,2.0,good
3608,1.0,1.0,4,4,1.0,2.0,good
3609,2.0,1.0,5more,4,0.0,3.0,good
3610,2.0,1.0,3,4,2.0,2.0,good
3611,1.0,2.0,2,more,1.0,3.0,good
3612,2.0,1.0,5more,4,0.0,3.0,good
3613,1.0,1.0,5more,more,2.0,2.0,good
3614,1.0,2.0,5more,more,0.0,3.0,good
3615,1.0,1.0,2,4,1.0,3.0,good
3616,1.0,1.0,4,4,1.0,2.0,good
3617,1.0,2.0,2,more,2.0,2.0,good
3618,2.0,1.0,3,4,1.0,3.0,good
3619,2.0,1.0,3,4,2.0,2.0,good
3620,1.0,1.0,3,4,2.0,2.0,good
3621,1.0,2.0,2,more,1.0,3.0,good
3622,1.0,2.0,4,more,0.0,3.0,good
3623,1.0,1.0,2,more,1.0,3.0,good
3624,2.0,1.0,5more,more,0.0,3.0,good
3625,1.0,1.0,3,more,2.0,2.0,good
3626,1.0,1.0,4,more,1.0,2.0,good
3627,1.0,1.0,3,more,1.0,2.0,good
3628,1.0,2.0,2,4,0.0,3.0,good
3629,1.0,1.0,4,4,0.0,3.0,good
3630,2.0,1.0,3,more,1.0,2.0,good
3631,2.0,1.0,2,4,0.0,3.0,good
3632,2.0,1.0,5more,4,2.0,2.0,good
3633,1.0,1.0,2,more,2.0,2.0,good
3634,1.0,2.0,4,more,1.0,2.0,good
3635,1.0,1.0,5more,more,1.0,2.0,good
3636,1.0,2.0,3,4,2.0,2.0,good
3637,1.0,2.0,4,more,0.0,3.0,good
3638,1.0,1.0,3,more,2.0,2.0,good
3639,2.0,1.0,3,4,0.0,3.0,good
3640,1.0,1.0,4,4,2.0,2.0,good
3641,1.0,1.0,4,more,1.0,2.0,good
3642,1.0,2.0,3,more,0.0,3.0,good
3643,2.0,1.0,5more,4,0.0,3.0,good
3644,1.0,2.0,3,more,0.0,3.0,good
3645,1.0,2.0,3,more,0.0,3.0,good
3646,1.0,2.0,4,more,2.0,2.0,good
3647,1.0,1.0,2,more,2.0,2.0,good
3648,1.0,2.0,4,more,1.0,2.0,good
3649,1.0,1.0,5more,more,2.0,2.0,good
3650,1.0,2.0,4,more,2.0,2.0,good
3651,2.0,1.0,4,4,2.0,2.0,good
3652,1.0,2.0,4,4,1.0,2.0,good
3653,2.0,1.0,4,4,0.0,3.0,good
3654,1.0,1.0,3,more,0.0,3.0,good
3655,1.0,2.0,4,4,2.0,2.0,good
3656,1.0,1.0,3,4,0.0,3.0,good
3657,1.0,2.0,4,4,0.0,3.0,good
3658,1.0,1.0,4,4,1.0,2.0,good
3659,1.0,2.0,3,4,0.0,3.0,good
3660,2.0,1.0,3,more,1.0,2.0,good
3661,2.0,1.0,3,more,0.0,3.0,good
3662,2.0,1.0,5more,4,0.0,3.0,good
3663,1.0,2.0,2,4,2.0,2.0,good
3664,1.0,1.0,4,4,2.0,2.0,good
3665,,1.0,4,4,2.0,2.0,good
3666,1.0,1.0,4,4,1.0,2.0,good
3667,2.0,1.0,5more,4,1.0,2.0,good
3668,2.0,1.0,4,4,1.0,2.0,good
3669,2.0,1.0,2,4,1.0,3.0,good
3670,1.0,2.0,2,more,2.0,2.0,good
3671,2.0,1.0,3,more,2.0,2.0,good
3672,1.0,1.0,5more,more,1.0,2.0,good
3673,1.0,1.0,4,more,1.0,2.0,good
3674,2.0,1.0,4,more,2.0,2.0,good
3675,1.0,2.0,2,more,2.0,2.0,good
3676,2.0,1.0,3,4,1.0,3.0,good
3677,2.0,1.0,2,4,0.0,3.0,good
3678,2.0,1.0,3,4,2.0,2.0,good
3679,1.0,2.0,2,4,2.0,2.0,good
3680,1.0,1.0,5more,more,1.0,2.0,good
3681,1.0,1.0,4,4,2.0,2.0,good
3682,1.0,2.0,4,4,2.0,2.0,good
3683,1.0,2.0,5more,more,1.0,2.0,good
3684,1.0,2.0,4,more,1.0,2.0,good
3685,1.0,2.0,5more,4,2.0,2.0,good
3686,1.0,2.0,4,4,2.0,2.0,good
3687,1.0,1.0,5more,more,2.0,2.0,good
3688,2.0,1.0,4,4,2.0,2.0,good
3689,2.0,1.0,4,4,2.0,2.0,good
3690,1.0,2.0,5more,4,1.0,2.0,good
3691,2.0,1.0,3,4,1.0,3.0,good
3692,2.0,2.0,5more,more,2.0,3.0,vgood
3693,2.0,2.0,3,more,1.0,3.0,vgood
3694,2.0,1.0,3,more,1.0,3.0,vgood
3695,2.0,2.0,4,4,1.0,3.0,vgood
3696,1.0,2.0,2,more,2.0,3.0,vgood
3697,1.0,1.0,3,more,1.0,3.0,vgood
3698,1.0,3.0,3,more,1.0,3.0,vgood
3699,1.0,1.0,2,more,2.0,3.0,vgood
3700,2.0,1.0,,4,1.0,3.0,vgood
3701,2.0,1.0,5more,4,2.0,3.0,vgood
3702,1.0,3.0,5more,4,2.0,3.0,vgood
3703,1.0,1.0,4,more,1.0,3.0,vgood
3704,1.0,3.0,4,more,2.0,3.0,vgood
3705,2.0,2.0,4,4,2.0,3.0,vgood
3706,2.0,1.0,3,more,2.0,3.0,vgood
3707,1.0,2.0,5more,4,1.0,3.0,vgood
3708,1.0,3.0,5more,more,1.0,3.0,vgood
3709,2.0,2.0,2,4,2.0,3.0,vgood
3710,2.0,2.0,3,more,2.0,3.0,vgood
3711,1.0,1.0,4,more,2.0,3.0,vgood
3712,2.0,2.0,5more,4,2.0,3.0,vgood
3713,1.0,3.0,3,more,1.0,3.0,vgood
3714,2.0,1.0,2,4,2.0,3.0,vgood
3715,2.0,1.0,4,4,2.0,3.0,vgood
3716,1.0,2.0,3,4,2.0,3.0,vgood
3717,1.0,2.0,4,4,1.0,3.0,vgood
3718,1.0,2.0,5more,more,2.0,3.0,vgood
3719,2.0,1.0,3,more,1.0,3.0,vgood
3720,1.0,3.0,5more,more,1.0,3.0,vgood
3721,2.0,1.0,2,more,2.0,3.0,vgood
3722,1.0,3.0,5more,4,2.0,3.0,vgood
3723,2.0,2.0,3,more,2.0,3.0,vgood
3724,1.0,2.0,4,more,2.0,3.0,vgood
3725,2.0,2.0,2,4,2.0,3.0,vgood
3726,1.0,2.0,5more,4,2.0,3.0,vgood
3727,1.0,3.0,5more,more,1.0,3.0,vgood
3728,1.0,2.0,4,4,1.0,3.0,vgood
3729,2.0,1.0,3,more,1.0,3.0,vgood
3730,2.0,1.0,3,more,1.0,3.0,vgood
3731,2.0,2.0,5more,4,2.0,3.0,vgood
3732,2.0,2.0,4,4,1.0,3.0,vgood
3733,2.0,1.0,5more,4,2.0,3.0,vgood
3734,1.0,2.0,4,more,2.0,3.0,vgood
3735,1.0,3.0,5more,more,2.0,3.0,vgood
3736,2.0,1.0,4,4,1.0,3.0,vgood
3737,1.0,3.0,4,4,1.0,3.0,vgood
3738,1.0,2.0,3,more,1.0,3.0,vgood
3739,1.0,2.0,4,more,2.0,3.0,vgood
3740,2.0,1.0,4,more,2.0,3.0,vgood
3741,1.0,1.0,3,more,1.0,3.0,vgood
3742,1.0,3.0,4,4,1.0,3.0,vgood
3743,2.0,1.0,4,4,2.0,3.0,vgood
3744,1.0,3.0,4,4,1.0,3.0,vgood
3745,2.0,1.0,4,4,2.0,3.0,vgood
3746,1.0,2.0,2,4,2.0,3.0,vgood
3747,1.0,2.0,2,4,2.0,3.0,vgood
3748,1.0,1.0,5more,4,1.0,3.0,vgood
3749,1.0,2.0,4,4,1.0,3.0,vgood
3750,1.0,1.0,3,4,2.0,3.0,
3751,1.0,1.0,5more,4,2.0,3.0,vgood
3752,2.0,1.0,3,more,1.0,3.0,vgood
3753,2.0,2.0,4,4,2.0,3.0,vgood
3754,1.0,2.0,4,4,2.0,3.0,vgood
3755,1.0,3.0,3,more,2.0,3.0,vgood
3756,1.0,1.0,2,more,2.0,3.0,vgood
3757,1.0,3.0,4,more,1.0,3.0,vgood
3758,2.0,1.0,4,4,1.0,3.0,vgood
3759,2.0,2.0,4,4,2.0,3.0,vgood
3760,2.0,2.0,3,4,2.0,3.0,vgood
3761,1.0,3.0,2,4,2.0,3.0,vgood
3762,2.0,1.0,5more,more,2.0,3.0,vgood
